Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Joselândia;2105609;joselandense;RAIMUNDO DA SILVA SANTOS;703.081;14924;21.23;97.7;0.561;16.67;60830197.7;61426721.33;7182.9
Junco do Maranhão;2105658;juncoense;ANTONIO RODRIGUES DO NASCIMENTO FILHO;568.499;5146;9.05;98.3;0.552;14.08;31284196.54;31895211.77;14239.39
Lago da Pedra;2105708;lagopedrense;MAURA JORGE ALVES DE MELO RIBEIRO;1240.444;44403;35.8;97.7;0.589;16.57;186323554.9;201010571.7;10802.34
Lago do Junco;2105807;juncoense;MARIA EDINA ALVES FONTES;328.525;9506;28.94;94.5;0.581;26.09;53517013.26;54412652.27;7950.66
Lago Verde;2105906;lagoverdense;ALEX CRUZ ALMEIDA;631.455;14769;23.39;97.1;0.557;13.57;70822975.19;68136286.51;8294.05
Lagoa do Mato;2105922;lagoense;ALEXSANDRE GUIMARÃES DUARTE;1512.985;10572;6.99;97.7;0.566;25.86;51152362.91;43346786.28;8601.56
Lago dos Rodrigues;2105948;lagorodriguense;VALDEMAR SOUSA ARAUJO;220.776;8758;39.67;97.3;0.602;;43778652.8;45219813.1;9500.91
Lagoa Grande do Maranhão;2105963;lagoagrandense;FRANCISCO NERES MOREIRA POLICARPO;744.199;11411;15.33;95.9;0.502;16.74;55857961.36;53517240.68;8882.77
Lajeado Novo;2105989;lajeadense;ANA LÉA BARROS ARAÚJO;1063.619;7057;6.63;98.4;0.589;10.64;40432803.35;38066241.83;13260.77
Lima Campos;2106003;limacampense;DIRCE PRAZERES RODRIGUES;321.932;11297;35.09;98;0.581;16.57;84373857.88;76288659.45;22990.34
Loreto;2106102;lorentense;GERMANO MARTINS COELHO;3597.231;11597;3.22;96.7;0.582;21.13;60168761.93;53647813.24;33679.95
Luís Domingues;2106201;luísdominguense;GILBERTO BRAGA QUEIROZ;472.296;7161;15.16;98.1;0.588;9.9;40979379.65;39808452.01;8174.33
Magalhães de Almeida;2106300;magalhense;RAIMUNDO NONATO CARVALHO;434.433;13807;31.78;97.1;0.567;11.56;116494716.33;114239171.5;6970.01
Maracaçumé;2106326;maracaçumeense;RUZINALDO GUIMARÃES DE MELO;635.758;21149;33.27;98.3;0.582;16.95;107847405.79;104896205.4;9510.69
Marajá do Sena;2106359;marajaense;LINDOMAR LIMA DE ARAUJO;1402.593;7027;5.01;91.2;0.452;28.57;41891260.84;40000004.83;11708.59
Maranhãozinho;2106375;maranhãozinhense;MARIA DEUSA LIMA ALMEIDA;760.947;13761;18.08;89.9;0.55;5.59;98217944.29;90297013.77;7218.19
Mata Roma;2106409;mataromense;BESALIEL FREITAS ALBUQUERQUE;548.548;17090;31.15;96.3;0.57;4.05;81571816.54;83559171.97;10468.37
Matinha;2106508;matinhense;LINIELDA NUNES CUNHA;410.632;22034;53.66;96.8;0.619;6.69;94143742.49;90077187.85;8341.52
Matões;2106607;matoense;FERDINANDO ARAÚJO COUTINHO;2108.671;32174;15.26;97.5;0.55;12.63;147175372.11;138968236.3;7519.44
Matões do Norte;2106631;nortematõense;SOLIMAR ALVES DE OLIVEIRA;794.454;17432;21.94;94.9;0.533;21.05;67471557.89;66591987.99;5737.04
Milagres do Maranhão;2106672;milagrense;JOSÉ AUGUSTO CARDOSO CALDAS;634.818;8818;13.89;97.5;0.527;;51903011.72;50261065.02;7569.41
Mirador;2106706;miradoense;MARIA DOMINGAS GOMES CABRAL SANTANA;8522.351;21030;2.47;96.1;0.545;31.75;92544153.79;98949795.05;13202.25
Miranda do Norte;2106755;mirandensedonorte;ANGELICA MARIA SOUSA BONFIM;341.107;23864;69.96;93.8;0.61;16.26;118086381.26;115474080.5;27081.27
Mirinzal;2106805;mirinzalense;AMAURY SANTOS ALMEIDA;686.942;13978;20.35;97.6;0.622;35.9;56389822.28;51773528.75;7442.26
Monção;2106904;monçonense;KLAUTENIS DELINE OLIVEIRA NUSSRALA;1245.548;27751;22.28;97.2;0.546;32.1;130349926.39;132858213.3;7604.26
Montes Altos;2107001;montesaltense;DOMINGOS PINHEIRO CIRQUEIRA;1488.513;9106;6.12;97.7;0.575;23.81;42667093.43;41457478.73;9543.41
Morros;2107100;morroense;MILTON JOSE SOUSA SANTOS;1712.121;18554;10.84;96.2;0.548;3.53;88859658.15;87198439.27;7607.88
Nina Rodrigues;2107209;ninense;RAIMUNDO AGUIAR RODRIGUES NETO;570.938;14176;24.83;95.6;0.585;19.61;62352539.69;61803863.71;5971.88
Nova Colinas;2107258;novacolinense;JOSEI REGO RIBEIRO;743.085;5021;6.76;96.7;0.566;;37802224.12;30341726.2;15805.56
Nova Iorque;2107308;novaiorquino;DANIEL FRANCO DE CASTRO;978.34;4320;4.42;97.5;0.584;;30590620.4;29266777.34;10887.92
Nova Olinda do Maranhão;2107357;novaolindense;IRACY MENDONÇA WEBA;2452.615;14314;5.84;98.1;0.581;7.63;84809511.27;81922293.99;8629.42
Olho d'Água das Cunhãs;2107407;olhodaguense;GLAUBER CARDOSO AZEVEDO;695.333;17919;25.77;95.7;0.589;5.38;123557994.23;110267555.4;9604.66
Olinda Nova do Maranhão;2107456;olindense;CONCEIÇÃO DE MARIA CUTRIM CAMPOS;199.879;13577;67.93;98.1;0.575;17.14;67039722.15;63672658.34;7169.1
Paço do Lumiar;2107506;luminense;MARIA PAULA AZEVEDO DESTERRO;127.193;145643;1145.06;96;0.724;15.7;458910368.83;426750135.8;9903.22
Palmeirândia;2107605;palmeirandense;EDILSON CAMPOS GOMES DE CASTRO JUNIOR;532.161;21059;39.57;97;0.556;31.58;79103836.34;76744471.57;7012.83
Paraibano;2107704;paraibanense;VANESSA QUEIROZ FURTADO FERRO;530.517;18274;34.45;96;0.58;20.58;84274895.84;81498831.05;8501.35
Parnarama;2107803;parnaramense;RAIMUNDO SILVA RODRIGUES DA SILVEIRA;3245.525;31250;9.63;97.1;0.542;13.12;166385177.66;157612951;9200.29
Passagem Franca;2107902;passagense;MARLON SABA DE TORRES;1358.327;17220;12.68;97;0.532;15.04;89724781.03;88565524.02;10394.2
Pastos Bons;2108009;pastosbonense;ENOQUE FERREIRA MOTA NETO;1635.181;18802;11.5;97.4;0.61;18.02;115887141.85;124565603.1;15718.51
Paulino Neves;2108058;paulinoense;RAIMUNDO DE OLIVEIRA FILHO;979.482;17056;17.41;97.9;0.561;15.15;96504754.45;96078663.03;7263.57
Paulo Ramos;2108108;pauloramense;ADAILSON DO NASCIMENTO LIMA;1168.609;20341;17.41;97.8;0.549;8.7;106755492.65;117360925.3;9206.4
Pedreiras;2108207;pedreirense;VANESSA DOS PRAZERES SANTOS;262.066;37050;141.38;97.5;0.682;14.2;180644776.07;172747453.6;20119.04
Pedro do Rosário;2108256;pedrorosariense;DOMINGOS ERINALDO SOUSA SERRA;1753.867;24320;13.87;98.1;0.516;24.65;134625683.04;133949013.3;6177.79
Penalva;2108306;penalvense;RONILDO CAMPOS SILVA;800.916;32511;40.59;97.8;0.554;20.72;144385859.52;137611969.7;6509.64
Peri Mirim;2108405;perimiriense;HELIEZER DE JESUS SOARES;397.994;11108;27.91;97.2;0.599;9.35;51266314.66;49185625.49;6677.29
Peritoró;2108454;peritoroense;JOSUÉ PINHO DA SILVA JUNIOR;824.725;20479;24.83;95.5;0.564;27.97;113398722.27;119017852.8;9794.8
PindaréMirim;2108504;pindareense;ALEXANDRE COLARES BEZERRA JÚNIOR;268.285;31429;117.15;98;0.633;2.58;176931792.05;160800315.8;8926.87
Pinheiro;2108603;pinheirense;JOÃO LUCIANO SILVA SOARES;1512.969;84621;55.93;96.6;0.637;12.47;344928922.25;418188835.5;12358.06
Pio XII;2108702;piodocense;AURELIO PEREIRA DE SOUSA;545.14;21886;40.15;94.8;0.541;14.79;136618430.72;127284288.4;8995.4
Pirapemas;2108801;pirapemense;LUÍS FERNANDO ABREU CUTRIM;688.761;17714;25.72;93.8;0.576;14.29;89070047.23;88371434.53;6952.31
Poção de Pedras;2108900;poçãopedrense;FRANCISCO DE ASSIS LIMA PINHEIRO;990.415;17161;17.33;97.5;0.576;19.48;89899417.94;93108404.28;9416.88
Porto Franco;2109007;portofranquino;DEOCLIDES ANTONIO SANTOS NETO MACEDO;1420.51;23903;16.83;97.7;0.684;12.22;167407956.88;156069463.6;42237.94
Porto Rico do Maranhão;2109056;portoriquense;ALDENE NOGUEIRA PASSINHO;244.979;5954;24.3;99.2;0.615;;38440998.35;38270436.68;7726.92
